Close,High,Low,Open,Volume,return,cpi_release,cpi_surprise,vol_5d,vol_20d,vol_60d,return_lag1,return_lag5,VIX,cpi_t,cpi_tm1,cpi_tp1,vol_spike
2130.820068359375,2134.280029296875,2122.949951171875,2125.550048828125,3070460000,0.0023351459087448084,0,0.0,0.0017610229050708237,0.0064552752752905975,0.00707924977826033,-0.0009309494507940488,0.010721604261760033,12.11,0,0.0,0.0,0
2126.06005859375,2132.14990234375,2126.06005859375,2130.360107421875,2571860000,-0.0022363851494835974,0,0.0,0.002264150072955455,0.006466330048178308,0.007082854743088596,0.0023351459087448084,0.0007681188278664758,12.13,0,0.0,0.0,0
2104.199951171875,2125.340087890625,2099.179931640625,2125.340087890625,3342130000,-0.010335204907502334,0,0.0,0.004760562534112537,0.006823244918228271,0.0072002415293168,-0.0022363851494835974,0.003043312472570502,14.06,0,0.0,0.0,1
2123.47998046875,2126.219970703125,2105.1298828125,2105.1298828125,3127960000,0.009120918929110081,0,0.0,0.0070797422747657665,0.007106427210267754,0.0072539096188503445,-0.010335204907502334,-0.0006435815978420154,13.27,0,0.0,0.0,1
2120.7900390625,2122.27001953125,2112.860107421875,2122.27001953125,2980350000,-0.0012675639174870542,0,0.0,0.007087539119146348,0.0070552745170876716,0.0072309996099691985,0.009120918929110081,-0.0009309494507940488,13.31,0,0.0,0.0,0
2107.389892578125,2120.659912109375,2104.889892578125,2120.659912109375,3927390000,-0.006338515184097658,0,0.0,0.007285982929998298,0.006801789308287852,0.007255765868451537,-0.0012675639174870542,0.0023351459087448084,13.84,0,0.0,0.0,0
2111.72998046875,2119.14990234375,2102.5400390625,2108.639892578125,3011710000,0.002057343499147661,0,0.0,0.0075312031858850974,0.006368288260919146,0.007258884084231132,-0.006338515184097658,-0.0022363851494835974,13.97,0,0.0,0.0,0
2109.60009765625,2117.590087890625,2099.139892578125,2110.409912109375,3049350000,-0.0010091051653478204,0,0.0,0.005676965226055088,0.006336225598462199,0.00701191182717078,0.002057343499147661,-0.010335204907502334,14.24,0,0.0,0.0,0
2114.070068359375,2121.919921875,2109.610107421875,2110.639892578125,3099980000,0.0021166294697559994,0,0.0,0.0034485394475654596,0.005707333432858446,0.006999864243718331,-0.0010091051653478204,0.009120918929110081,13.66,0,0.0,0.0,0
2095.840087890625,2112.889892578125,2093.22998046875,2112.35009765625,3200050000,-0.008660562215101069,0,0.0,0.004921978390099052,0.005973602334451075,0.006723862728335333,0.0021166294697559994,-0.0012675639174870542,14.71,0,0.0,0.0,0
2092.830078125,2100.989990234375,2085.669921875,2095.090087890625,3243690000,-0.0014372152327325357,0,0.0,0.004392862224681858,0.005931310785642021,0.006721310936503963,-0.008660562215101069,-0.006338515184097658,14.21,0,0.0,0.0,0
2079.280029296875,2093.010009765625,2079.110107421875,2092.340087890625,2917150000,-0.006495560338305542,0,0.0,0.004381767888768815,0.005215234568648492,0.006588208422673826,-0.0014372152327325357,0.002057343499147661,15.29,0,0.0,0.0,0
2080.14990234375,2085.6201171875,2072.139892578125,2079.070068359375,3034580000,0.00041826551900276467,0,0.0,0.004593210565459249,0.005125172231586448,0.00653777770454835,-0.006495560338305542,-0.0010091051653478204,14.47,0,0.0,0.0,0
2105.199951171875,2108.5,2081.1201171875,2081.1201171875,3414320000,0.011970491752514406,0,0.0,0.008049769391044959,0.005805929695813958,0.006489874368957978,0.00041826551900276467,0.0021166294697559994,13.22,0,0.0,0.0,0
